2009-03-04,11880.17,12423.69,11880.17,12331.15,2882809600
2009-03-05,12488.33,12488.33,12163.55,12211.24,2667966000
2009-03-06,12041.82,12146.16,11921.52,11921.52,4178094400
2009-03-09,11872.46,11927.89,11344.58,11344.58,2071525200
2009-03-10,11542.88,11747.11,11542.88,11694.05,1845681200
2009-03-11,12228.22,12228.22,11904.61,11930.66,2685849600
2009-03-12,11905.47,12040.84,11848.5,12001.53,1457479700
2009-03-13,12395.18,12525.8,12303.7,12525.8,2857842800
2009-03-16,12657.87,12976.71,12615.45,12976.71,2779295000
2009-03-17,12948.85,13226.31,12854.05,12878.09,2896963600
2009-03-18,13052.95,13167.2,13020.8,13117.17,1768493600
2009-03-19,13205.17,13205.17,12947.9,13130.92,2040964400
2009-03-20,13157.9,13157.9,12797.1,12833.51,2073348000
2009-03-23,13001.55,13451.02,13001.55,13447.42,2679863800
2009-03-24,13773.17,13952.98,13538.16,13910.34,2913007000
2009-03-25,13754.77,13892.88,13567.45,13622.11,3186137600
2009-03-26,13821.28,14132.09,13819.1,14108.98,4821728000
2009-03-27,14257.56,14257.56,13955.66,14119.5,3396915200
2009-03-30,13893.15,13893.15,13413.48,13456.33,2885519600
2009-03-31,13545.36,13696.69,13428.31,13576.02,2854888800
2009-04-01,13746.18,13788.41,13411.79,13519.54,2753372400
2009-04-02,13963.34,14533.34,13953.56,14521.97,3402815600
2009-04-03,14547.52,14644.82,14392.19,14545.69,3078651200
2009-04-06,14920.84,15147.06,14778.51,14998.04,2555280400
2009-04-07,14922.09,14994.76,14743.71,14928.97,2558886200
2009-04-08,14715.7,14715.7,14276.35,14474.86,2944789200
2009-04-09,14686.48,14987.41,14656.16,14901.41,2609340200
2009-04-14,15302.14,15596.34,15140.39,15580.16,3643046400
2009-04-15,15344.59,15669.85,15213.39,15669.62,2529450200
2009-04-16,15928.82,15977.13,15517.39,15582.99,2684956000
2009-04-17,15956.46,15956.46,15541.31,15601.27,3095786800
2009-04-20,15574.32,15878.4,15382.96,15750.91,2565994000
2009-04-21,15065.59,15332.27,15065.59,15285.89,2426811200
2009-04-22,15328.83,15396.28,14830.59,14878.45,3069840800
2009-04-23,14958.24,15222.2,14867.59,15214.46,2008293600
2009-04-24,15217.37,15367.48,15062.29,15258.85,1792018400
2009-04-27,15160.69,15160.69,14798.9,14840.42,2331661200
2009-04-28,15057.25,15078.63,14457.99,14555.11,2818524800
2009-04-29,14767.92,14983.66,14714.51,14956.95,2413729600
2009-04-30,15369.11,15587.29,15204.1,15520.99,2932896600
2009-05-04,15869.28,16387.12,15855.24,16381.05,3324975600
2009-05-05,16572.0,16580.54,16295.86,16430.08,2520504000
2009-05-06,16348.76,16885.92,16268.03,16834.57,3042115200
2009-05-07,17278.31,17327.52,16880.6,17217.89,4411458000
2009-05-08,17149.31,17442.96,16970.2,17389.87,3886270400
2009-05-11,17381.0,17685.64,17032.44,17087.95,3722382800
2009-05-12,16996.21,17239.65,16908.06,17153.64,4029461600
2009-05-13,17097.82,17372.15,17014.86,17059.62,2043328400
2009-05-14,16630.33,16630.33,16422.28,16541.69,2962198600
2009-05-15,16818.81,16953.41,16736.18,16790.7,1984982000
2009-05-18,16468.71,17062.49,16334.36,17022.91,2397278400
2009-05-19,17454.23,17588.93,17376.43,17544.03,2813044200
2009-05-20,17486.39,17611.0,17362.37,17475.84,2308513000
2009-05-21,17291.44,17415.26,17172.64,17199.49,1538977200
2009-05-22,17169.57,17299.26,16740.27,17062.52,1938446600
2009-05-25,16999.05,17264.42,16789.0,17121.82,1950193600
2009-05-26,17050.34,17283.89,16977.71,16991.56,2052219200
2009-05-27,17395.61,17984.02,17347.89,17885.27,4564272000
2009-05-29,18027.93,18227.79,17833.74,18171.0,4358553200
2009-06-01,18499.92,18895.8,18415.41,18888.59,4124671200
2009-06-02,18916.61,18916.61,18300.62,18389.08,3931136400
2009-06-03,18616.94,18967.39,18508.3,18576.47,3094560800
2009-06-04,18417.9,18522.39,18108.8,18502.77,2683257600
2009-06-05,18674.48,18722.49,18406.86,18679.53,2501280000
2009-06-08,18521.79,18636.15,18236.05,18253.39,1987375000
2009-06-09,18450.64,18475.51,17710.45,18058.49,2174882800
2009-06-10,18339.91,18789.85,18258.16,18785.66,4432226400
2009-06-11,18578.89,18883.24,18564.87,18791.03,3641989200
2009-06-12,19034.79,19161.97,18707.19,18889.68,3599443600
2009-06-15,18712.06,18872.74,18433.3,18498.96,2357620400
2009-06-16,18235.97,18314.96,17859.74,18165.5,2924104400
2009-06-17,17984.83,18255.13,17833.77,18084.6,2914147800
2009-06-18,17955.68,18069.76,17655.82,17776.66,2355698800
2009-06-19,17936.33,18015.11,17759.86,17920.93,3085692800
2009-06-22,17906.39,18398.92,17906.39,18059.55,2592021600
2009-06-23,17577.73,17682.87,17375.96,17538.37,2865900800
2009-06-24,17583.35,17912.07,17484.06,17892.15,2222042000
2009-06-25,18140.16,18340.91,18069.37,18275.03,2319823200
2009-06-26,18408.37,18688.11,18360.71,18600.26,2258491200
2009-06-29,18561.11,18687.36,18451.76,18528.51,1634698900
2009-06-30,18883.24,18883.24,18364.81,18378.73,2417089600
2009-07-02,18780.96,18780.96,18053.1,18178.05,2287380600
2009-07-03,17961.18,18234.24,17894.81,18203.4,1540802600
2009-07-06,18020.1,18258.26,17897.68,17979.41,1780127000
2009-07-07,17943.49,18159.99,17821.71,17862.27,1497758200
2009-07-08,17652.98,17819.31,17493.62,17721.07,2001905000
2009-07-09,17793.61,17836.95,17509.28,17790.59,2156977800
2009-07-10,17800.05,17851.22,17645.55,17708.42,1605581500
2009-07-13,17612.45,17612.45,17185.96,17254.63,2006182600
2009-07-14,17631.67,17896.36,17581.43,17885.73,1845729200
2009-07-15,18042.59,18289.0,18030.1,18258.66,1762560000
2009-07-16,18688.87,18700.6,18303.58,18361.87,1949802000
2009-07-17,18551.91,18855.86,18457.42,18805.66,2505065200
2009-07-20,19005.19,19506.42,18960.54,19502.37,2442707800
2009-07-21,19601.86,19601.86,19295.23,19501.73,1844253400
2009-07-22,19560.42,19641.75,19224.05,19248.17,2064230000
2009-07-23,19431.92,19824.18,19415.37,19817.7,2305716400
2009-07-24,20063.93,20063.93,19715.15,19982.79,2234934800
2009-07-27,20170.73,20385.69,20096.17,20251.62,2201469600
2009-07-28,20261.94,20664.48,20109.55,20624.54,2356170000
2009-07-29,20404.51,20542.61,19787.48,20135.5,2523090400
2009-07-30,20150.26,20359.79,19955.32,20234.08,1990153200
2009-07-31,20546.07,20712.66,20474.05,20573.33,1930548400
2009-08-03,20582.68,20816.61,20449.19,20807.26,1928430400
2009-08-04,21196.75,21196.75,20748.61,20796.43,2573901400
2009-08-05,20779.77,20995.81,20436.65,20494.77,2263931600
2009-08-06,20484.34,20904.93,20339.87,20899.24,2427897600
2009-08-07,20708.12,20759.56,20316.78,20375.37,2809797600
2009-08-10,20758.52,21010.47,20730.41,20929.52,2169074800
2009-08-11,20774.97,21088.07,20733.34,21074.21,1627757800
2009-08-12,20725.9,20725.9,20417.76,20435.24,2251775000
2009-08-13,20767.86,20943.86,20746.92,20861.3,1934519800
2009-08-14,21023.96,21037.17,20639.56,20893.33,1744617400
2009-08-17,20467.3,20471.77,20058.1,20137.65,2556880000
2009-08-18,20125.55,20409.19,19916.28,20306.27,2038144000
2009-08-19,20195.09,20352.94,19824.86,19954.23,2101216000
2009-08-20,20282.72,20465.22,20196.33,20328.86,1799799600
2009-08-21,20288.56,20439.42,20002.78,20199.02,1665136400
2009-08-24,20649.96,20649.96,20433.61,20535.94,1935030400
2009-08-25,20246.79,20476.25,20143.51,20435.24,1531430000
2009-08-26,20542.76,20576.6,20401.74,20456.32,1435011600
2009-08-27,20289.34,20364.4,20147.34,20242.75,1672622900
2009-08-28,20409.13,20409.13,20004.7,20098.62,1764731200
2009-08-31,19827.13,19827.13,19592.07,19724.19,2268140000
2009-09-01,19961.74,19961.74,19734.27,19872.3,1403811300
2009-09-02,19560.27,19611.07,19425.86,19522.0,1666625900
2009-09-03,19526.89,19823.03,19526.89,19761.68,1580087900
2009-09-04,19830.02,20413.61,19744.45,20318.62,3108457200
2009-09-07,20502.85,20667.58,20446.16,20629.31,2267315200
2009-09-08,20617.4,21133.71,20617.4,21069.81,2797284000
2009-09-09,21085.09,21085.09,20825.16,20851.04,1540920900
2009-09-10,21131.08,21322.55,21020.92,21069.56,2224480600
2009-09-11,21122.31,21306.11,20980.15,21161.42,1773975800
2009-09-14,20841.51,21045.0,20821.59,20932.2,1253310900
2009-09-15,21049.22,21049.22,20819.93,20866.37,713488400
2009-09-16,21086.75,21403.13,20950.38,21402.92,2263703400
2009-09-17,21674.71,21929.79,21636.52,21768.51,2512407600
2009-09-18,21640.97,21765.98,21515.93,21623.45,2002593600
2009-09-21,21574.94,21730.71,21457.35,21472.85,1525122600
2009-09-22,21594.34,21704.14,21491.69,21701.14,1130706000
2009-09-23,21655.62,21742.39,21524.33,21595.52,1171918400
2009-09-24,21386.47,21399.23,20963.37,21050.73,2069933800
2009-09-25,20810.81,21065.73,20766.46,21024.4,1265650900
2009-09-28,20798.52,20829.51,20534.82,20588.41,1258607200
2009-09-29,20889.81,21087.25,20889.81,21013.17,1303147900
2009-09-30,21036.18,21090.49,20792.98,20955.25,1120802500
2009-10-02,20380.23,20470.92,20323.59,20375.49,1855212800
2009-10-05,20342.58,20489.95,20305.06,20429.07,1232002900
2009-10-06,20509.64,20824.13,20509.64,20811.53,1441085000
2009-10-07,21074.98,21343.75,21072.59,21241.59,2029142400
2009-10-08,21418.27,21524.05,21284.42,21492.9,1407628200
2009-10-09,21572.7,21572.7,21421.77,21499.44,1390745100
2009-10-12,21623.33,21623.33,21262.71,21299.35,1010812100
2009-10-13,21371.82,21679.15,21371.82,21467.36,1821994400
2009-10-14,21564.33,21893.42,21562.66,21886.48,2012520000
2009-10-15,22209.19,22250.35,21971.48,21999.08,2154508000
2009-10-16,22138.06,22143.01,21899.17,21929.9,2142512400
2009-10-19,21761.83,22250.23,21761.83,22200.46,1527458500
2009-10-20,22260.41,22451.62,22260.41,22384.96,1846967000
2009-10-21,22299.65,22407.14,22200.64,22318.11,1399452700
2009-10-22,22237.37,22266.74,22002.79,22210.52,1706795000
2009-10-23,22438.9,22620.01,22407.4,22589.73,2119026800
2009-10-27,22016.79,22277.06,22016.79,22169.59,1680305800
2009-10-28,22004.55,22149.04,21740.33,21761.58,1739942000
2009-10-29,21290.09,21346.55,21134.33,21264.99,2279739400
2009-10-30,21720.41,21953.59,21720.41,21752.87,2177434200
2009-11-02,21194.12,21632.9,21130.9,21620.19,1722584000
2009-11-03,21598.63,21684.73,21223.42,21240.06,1458858900
2009-11-04,21396.5,21699.84,21360.66,21614.77,1403161200
2009-11-05,21405.06,21549.1,21372.99,21479.08,1261955100
2009-11-06,21866.72,21931.36,21780.57,21829.72,1524134800
2009-11-09,22004.51,22214.85,21941.62,22207.55,1662950300
2009-11-10,22556.56,22556.56,22200.24,22268.16,0
2009-11-11,22534.14,22643.66,22396.04,22627.21,1321250300
2009-11-12,22660.47,22707.36,22359.09,22397.57,1415963700
2009-11-13,22381.34,22585.53,22343.99,22553.63,1424375200
2009-11-16,22789.99,22998.85,22770.69,22943.98,1663684400
2009-11-17,23000.37,23000.37,22798.02,22914.15,1263504800
2009-11-18,22974.36,23099.57,22645.74,22840.33,1646321200
2009-11-19,22894.84,22894.84,22587.18,22643.16,1302322400
2009-11-20,22486.56,22584.55,22376.36,22455.84,1444953400
2009-11-23,22541.69,22794.13,22490.34,22771.39,1136305700
2009-11-24,22697.62,22813.93,22395.38,22423.14,1780954800
2009-11-25,22505.93,22638.89,22336.07,22611.8,2905056800
2009-11-26,22580.25,22580.25,22108.26,22210.41,2298765800
2009-11-27,21623.92,21685.13,21002.49,21134.5,3974764000
2009-11-30,21687.69,21924.08,21687.69,21821.5,2028632400
2009-12-01,21813.42,22130.75,21789.41,22113.15,1442550900
2009-12-02,22402.51,22439.36,22266.69,22289.57,1617587100
2009-12-03,22503.68,22593.72,22333.67,22553.87,1437844200
2009-12-04,22400.49,22528.84,22240.86,22498.15,1417672800
2009-12-07,22387.23,22476.62,22256.11,22324.96,1120986900
2009-12-08,22306.17,22306.17,22055.02,22060.52,1317624300
2009-12-09,21905.8,22034.81,21658.27,21741.76,1563804600
2009-12-10,21939.12,21981.38,21565.58,21700.04,1620539100
2009-12-11,21796.83,22143.84,21796.83,21902.11,1537443400
2009-12-14,21638.97,22225.77,21546.53,22085.75,1895287600
2009-12-15,22032.16,22032.16,21779.92,21813.92,1767722800
2009-12-16,21840.25,21907.29,21517.59,21611.74,1781760000
2009-12-17,21665.79,21665.79,21218.9,21347.63,1787913000
2009-12-18,21162.43,21281.91,21078.2,21175.88,1872781600
2009-12-21,21110.24,21178.45,20932.77,20948.1,1201789400
2009-12-22,21151.85,21229.71,21029.28,21092.04,1273394900
2009-12-23,21115.88,21339.18,21017.02,21328.74,992743400
2009-12-28,21622.13,21739.39,21474.11,21480.22,851751100
2009-12-29,21544.44,21608.98,21392.9,21499.44,775521100
2009-12-30,21469.33,21620.74,21320.11,21496.62,1494220200
2010-01-04,21860.04,22024.83,21689.22,21823.28,1006199600
2010-01-05,22092.15,22297.04,21987.27,22279.58,1965584800
2010-01-06,22357.46,22514.79,22277.13,22416.67,2100234000
2010-01-07,22548.03,22548.03,22169.61,22269.45,1495365300
2010-01-08,22282.75,22443.22,22206.16,22296.75,1626022600
2010-01-11,22524.18,22671.92,22373.96,22411.52,1744637600
2010-01-12,22378.23,22476.12,22192.98,22326.64,2204776800
2010-01-13,21990.68,22012.04,21688.17,21748.6,3414190400
2010-01-14,21871.01,21988.93,21707.1,21716.95,2338667600
2010-01-15,21715.09,21788.85,21581.07,21654.16,2659842200
2010-01-18,21418.34,21645.68,21320.97,21460.01,1867401600
2010-01-19,21481.11,21681.69,21335.6,21677.98,1913397800
2010-01-20,21543.25,21561.56,21171.3,21286.17,2197552000
2010-01-21,21192.83,21272.26,20828.24,20862.67,2465648800
2010-01-22,20527.2,20738.99,20250.36,20726.18,3220362000
2010-01-25,20447.79,20619.7,20422.67,20598.55,1909841600
2010-01-26,20560.11,20560.11,20046.6,20109.33,2270009200
2010-01-27,20185.8,20340.82,19923.55,20033.07,1822372600
2010-01-28,20202.33,20437.56,20170.15,20356.37,1880647200
2010-01-29,20026.52,20327.69,19916.34,20121.99,1784257400
2010-02-01,19987.67,20254.24,19845.93,20243.75,1701996800
2010-02-02,20432.96,20533.96,20181.28,20272.18,1561642000
2010-02-03,20486.15,20780.5,20315.31,20722.08,1922114800
2010-02-04,20534.74,20554.2,20316.33,20341.64,1607734100
2010-02-05,19706.24,19822.93,19655.88,19665.08,2515439200
2010-02-08,19614.85,19673.11,19423.05,19550.89,1751004600
2010-02-09,19493.5,19843.87,19461.2,19790.28,1495157300
2010-02-10,19914.84,19976.66,19681.54,19922.22,1581352800
2010-02-11,20095.53,20310.79,20095.53,20290.69,1338864100
2010-02-12,20240.67,20428.32,20212.55,20268.69,1193582100
2010-02-17,20657.86,20684.22,20471.36,20534.01,1111742000
2010-02-18,20534.77,20569.61,20381.3,20422.15,720614400
2010-02-19,20261.49,20261.49,19874.55,19894.02,1329484500
2010-02-22,20407.84,20427.09,20313.15,20377.27,1067658300
2010-02-23,20218.51,20711.75,20120.1,20623.0,1469337300
2010-02-24,20357.42,20583.84,20351.05,20467.74,1508097400
2010-02-25,20512.38,20644.27,20261.98,20399.57,1980209600
2010-02-26,20657.83,20662.84,20567.58,20608.7,1492479400
2010-03-01,20853.08,21056.93,20853.08,21056.93,2585990000
2010-03-02,20921.44,20961.83,20847.46,20906.11,2296292200
2010-03-03,21016.29,21016.29,20845.16,20876.79,1674115300
2010-03-04,20983.81,21000.13,20575.78,20575.78,1910837600
2010-03-05,20820.97,20820.97,20654.94,20787.97,2875176000
2010-03-08,21099.71,21257.09,21080.76,21196.87,2052899600
2010-03-09,21153.62,21277.66,21128.93,21207.55,1421012500
2010-03-10,21293.52,21293.52,21156.09,21208.29,1257677200
2010-03-11,21333.06,21333.06,21059.06,21228.2,1402218700
2010-03-12,21249.8,21260.07,21116.84,21209.74,1164407200
2010-03-15,21036.42,21116.5,20964.31,21079.1,1143308800
2010-03-16,21135.79,21196.83,20986.69,21022.93,1027809600
2010-03-17,21183.6,21440.18,21159.43,21384.49,1612088200
2010-03-18,21429.69,21440.81,21287.37,21330.67,1341953000
2010-03-19,21359.55,21389.0,21257.8,21370.82,1347445900
2010-03-22,21120.43,21120.43,20899.69,20933.25,1572548900
2010-03-23,21070.65,21211.08,20971.56,20987.78,1253196700
2010-03-24,21203.5,21205.5,20974.05,21008.62,1282110100
2010-03-25,20799.05,20800.95,20659.28,20778.55,1456677500
2010-03-26,20679.65,21126.75,20679.65,21053.11,1863882000
2010-03-29,21148.05,21318.23,21125.91,21237.43,1394443900
2010-03-30,21230.53,21450.98,21202.17,21374.79,1749750800
2010-03-31,21366.62,21446.8,21230.29,21239.35,2159444200
2010-04-01,21390.89,21547.66,21373.16,21537.0,2059414400
2010-04-07,21828.35,21935.41,21747.57,21928.77,2868746800
2010-04-08,21836.42,21949.25,21813.35,21867.04,1712260400
2010-04-09,22014.73,22249.23,21963.78,22208.5,2129071600
2010-04-12,22388.77,22388.77,22131.93,22138.17,1580086800
2010-04-13,22216.11,22290.67,22008.05,22103.53,1868202800
2010-04-14,22183.05,22192.33,22061.77,22121.43,1302086200
2010-04-15,22265.36,22337.89,22113.21,22157.82,1459714700
2010-04-16,22059.3,22111.99,21788.88,21865.26,2496724000
2010-04-19,21557.78,21582.13,21283.3,21405.17,2348763400
2010-04-20,21519.26,21647.75,21507.47,21623.38,1422031800
2010-04-21,21732.76,21740.64,21475.98,21510.93,1624158100
2010-04-22,21283.93,21471.11,21206.74,21454.94,1352022600
2010-04-23,21385.16,21442.77,21232.15,21244.49,1306533600
2010-04-26,21501.21,21617.85,21489.05,21587.06,1140597000
2010-04-27,21341.48,21383.21,21224.05,21261.79,1327490700
2010-04-28,20853.83,21021.67,20853.83,20949.4,1788287200
2010-04-29,20994.37,21007.56,20763.34,20778.92,1617080700
2010-04-30,20934.07,21121.52,20920.15,21108.59,2387265600
2010-05-03,20799.79,20886.85,20773.97,20811.36,1312414100
2010-05-04,20935.9,21011.95,20743.49,20763.05,1291199700
2010-05-05,20390.12,20505.66,20293.23,20327.54,2384536200
2010-05-06,20177.47,20303.22,19888.49,20133.41,2153780000
2010-05-07,19699.5,20037.6,19699.5,19920.29,2324807000
2010-05-10,20118.95,20491.95,20035.6,20426.64,1820977600
2010-05-11,20346.54,20398.43,19977.1,20146.51,1888728800
2010-05-12,20175.74,20237.86,20003.49,20212.49,1157921500
2010-05-13,20411.55,20526.58,20273.99,20422.46,1340553400
2010-05-14,20258.45,20352.8,20130.78,20145.43,1366467100
2010-05-17,19832.03,19832.03,19593.5,19715.2,1728648000
2010-05-18,19768.8,20013.33,19672.39,19944.94,1350108900
2010-05-19,19552.16,19785.86,19546.22,19578.98,1293434300
2010-05-20,19694.47,19747.16,19276.46,19545.83,1585500000
2010-05-24,19470.28,19757.44,19470.28,19667.76,1641682500
2010-05-25,19317.24,19328.36,18974.52,18985.5,2165693400
2010-05-26,19177.34,19242.06,19047.7,19196.45,2264630000
2010-05-27,19015.89,19555.78,18971.52,19431.37,2136796800
2010-05-28,19816.39,19910.06,19710.86,19766.71,2068737600
2010-05-31,19705.53,19823.99,19629.83,19765.19,1075849200
2010-06-01,19600.57,19805.6,19463.35,19496.95,1098816400
2010-06-02,19651.55,19656.22,19372.13,19471.8,1231922500
2010-06-03,19822.89,19859.8,19744.32,19786.71,1270634900
2010-06-04,19765.25,19841.68,19658.66,19780.07,1011348700
2010-06-07,19211.67,19389.91,19211.67,19378.15,1583714800
2010-06-08,19459.74,19510.09,19333.1,19487.48,904490700
2010-06-09,19488.2,19792.28,19383.89,19621.24,1263124900
2010-06-10,19517.61,19729.15,19517.61,19632.7,962222800
2010-06-11,19995.64,19995.64,19834.23,19872.38,1146581300
2010-06-14,20102.55,20102.55,20024.04,20051.91,954758200
2010-06-15,19998.53,20142.1,19970.91,20062.15,996054700
2010-06-17,20201.81,20201.81,20078.59,20138.4,1034862900
2010-06-18,20199.22,20315.42,20138.35,20286.71,1413431500
2010-06-21,20571.4,20938.33,20571.4,20912.18,3171247200
2010-06-22,20861.47,20957.09,20796.38,20819.08,1597804000
2010-06-23,20718.66,20866.88,20689.15,20856.61,1362845100
2010-06-24,20797.44,20901.15,20710.15,20733.49,1067905400
2010-06-25,20615.92,20732.3,20563.93,20690.79,1338524400
2010-06-28,20718.08,20862.38,20687.27,20726.68,1171423600
2010-06-29,20727.45,20738.15,20190.88,20248.9,1781397200
2010-06-30,19985.72,20143.16,19971.27,20128.99,1588071700
2010-07-02,20059.56,20161.99,19803.22,19905.32,1374627100
2010-07-05,19809.06,19913.4,19793.47,19842.2,1251615800
2010-07-06,19777.83,20084.12,19777.83,20084.12,1204498500
2010-07-07,19948.15,19948.15,19800.23,19857.07,1083584000
2010-07-08,20231.15,20236.18,20002.01,20050.56,1137900000
2010-07-09,20142.78,20418.31,20116.52,20378.66,1673574500
2010-07-12,20476.02,20539.61,20368.62,20467.43,1675481300
2010-07-13,20485.11,20529.41,20378.99,20431.06,1309265400
2010-07-14,20722.22,20722.22,20512.24,20560.81,1562984100
2010-07-15,20530.29,20665.62,20226.26,20255.62,1591164000
2010-07-16,20293.61,20313.74,20173.49,20250.16,1648123300
2010-07-19,20007.88,20127.56,20007.88,20090.95,1040734400
2010-07-20,20075.72,20403.01,20075.72,20264.59,1168031200
2010-07-21,20377.6,20494.18,20334.35,20487.23,1115583200
2010-07-22,20487.49,20592.46,20384.73,20589.7,951757400
2010-07-23,20847.85,20847.85,20728.41,20815.33,1641271300
2010-07-26,20944.63,20963.08,20826.98,20839.91,1139652600
2010-07-27,20965.54,21008.78,20824.05,20973.39,1118094600
2010-07-28,20961.55,21199.55,20902.16,21091.18,1350370800
2010-07-29,21091.17,21130.74,20970.93,21093.82,1014336800
2010-07-30,21008.46,21095.9,20945.63,21029.81,947166100
2010-08-02,21221.43,21439.22,21221.43,21412.79,1646320600
2010-08-03,21610.18,21610.18,21409.81,21457.66,1419675100
2010-08-04,21567.33,21621.82,21427.51,21549.88,1243029800
2010-08-05,21577.13,21618.58,21462.23,21551.72,940912600
2010-08-06,21575.95,21722.38,21456.74,21678.8,1309182000
2010-08-09,21640.53,21805.94,21622.12,21801.59,999901600
2010-08-10,21764.23,21765.58,21446.8,21473.6,1257248200
2010-08-11,21542.27,21643.24,21239.17,21294.54,1475898300
2010-08-12,21039.42,21124.98,20926.48,21105.71,1695693200
2010-08-13,21095.17,21205.68,21012.51,21071.57,1230389200
2010-08-16,20881.95,21209.46,20881.95,21112.12,1053815500
2010-08-17,21081.31,21161.73,21015.01,21137.43,671736700
2010-08-18,21167.88,21277.12,20968.7,21022.73,1282606400
2010-08-19,21094.7,21297.62,21023.3,21072.46,1336442900
2010-08-20,20929.72,20997.39,20868.24,20981.82,1096937300
2010-08-23,20963.25,21035.01,20845.7,20889.01,857934200
2010-08-24,20759.35,20937.53,20651.27,20658.71,1243939200
2010-08-25,20603.57,20667.3,20512.78,20634.98,1224482900
2010-08-26,20603.18,20664.76,20567.33,20612.06,1026568000
2010-08-27,20563.09,20670.57,20552.55,20597.35,1212734100
2010-08-30,20797.01,20832.36,20668.81,20737.22,1056592500
2010-08-31,20539.22,20608.55,20372.29,20536.49,1329326000
2010-09-01,20570.52,20649.45,20529.87,20623.83,1114882400
2010-09-02,20864.4,20938.29,20819.61,20868.92,1272295600
2010-09-03,20918.81,21028.66,20860.89,20971.5,1340909700
2010-09-06,21155.91,21398.09,21139.79,21355.77,1599558900
2010-09-07,21419.91,21435.58,21313.26,21401.79,1163804400
2010-09-08,21213.2,21214.81,21066.69,21088.86,1956624400
